value,ismobile,year,month,quarter,day,isBadAir,location,city,sourcename,sourcetype,no2,o3,pm10,pm25,so2,co
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,79.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,102.0,161.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,105.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,105.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,105.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,105.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,140.0,468.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,155.0,476.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,292.0,363.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,292.0,363.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,292.0,363.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,292.0,363.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2020,12,4,31,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2021,1,1,1,0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-7.535634515882377,0,2021,1,1,1,0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-7.535634515882377,0,2021,1,1,1,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2021,1,1,1,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.535634515882377,0,2021,1,1,1,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,77.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,77.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,292.0,363.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,292.0,363.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-7.535634515882377,0,2021,1,1,1,0,350.0,896.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7528851766543149,0,2021,1,1,1,0,3653.0,1400.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7528851766543149,0,2021,1,1,1,0,3666.0,1411.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7528851766543149,0,2021,1,1,1,0,3666.0,1411.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7528851766543149,0,2021,1,1,1,0,4190.0,1549.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7528851766543149,0,2021,1,1,1,0,4999.0,1748.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.752131537838845,0,2021,1,1,1,0,3648.0,1011.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7498706213924357,0,2021,1,1,1,0,5863.0,372.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.003768194077348923,0,2020,12,4,31,0,261.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.003391374669614031,0,2020,12,4,31,0,261.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.002717832587452375,0,2020,12,4,31,0,2752.0,1193.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0027130997356912246,0,2020,12,4,31,0,2766.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.002637735854144246,0,2020,12,4,31,0,2766.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.002637735854144246,0,2020,12,4,31,0,2766.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.002487008091050289,0,2020,12,4,31,0,2766.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.001808733157127483,0,2020,12,4,31,0,378.0,625.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0015072776309395693,0,2021,1,1,1,0,2763.0,198.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0015072776309395693,0,2021,1,1,1,0,4975.0,1245.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0013565498678456123,0,2020,12,4,31,0,378.0,625.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.001281185986298634,0,2020,12,4,31,0,4330.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0012058221047516555,0,2020,12,4,31,0,4330.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0010550943416576984,0,2021,1,1,1,0,5018.0,198.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-9.7973046011072E-4,0,2020,12,4,31,0,378.0,625.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-7.536388154697846E-4,0,2021,1,1,1,0,6182.0,1835.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-6.782749339228061E-4,0,2020,12,4,31,0,1975.0,685.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-6.782749339228061E-4,0,2020,12,4,31,0,1975.0,685.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-5.947212593681176E-4,0,2021,1,1,1,0,3484.0,729.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-5.275471708288492E-4,0,2020,12,4,31,0,4154.0,205.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-5.275471708288492E-4,0,2020,12,4,31,0,4276.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-4.5218328928187075E-4,0,2020,12,4,31,0,386.0,630.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-4.5218328928187075E-4,0,2020,12,4,31,0,404.0,123.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-4.5218328928187075E-4,0,2020,12,4,31,0,4154.0,205.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-4.5218328928187075E-4,0,2020,12,4,31,0,4154.0,205.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-4.5218328928187075E-4,0,2021,1,1,1,0,5459.0,1053.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-3.768194077348923E-4,0,2020,12,4,31,0,711.0,262.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
